id,departamento,salario,idade
3568,Diretoria,13389.52,28
3569,Marketing,10329.12,42
3570,Engenharia,8151.13,58
3571,RH,8380.91,63
3572,Vendas,14709.01,63
3573,Engenharia,6926.4,20
3574,Diretoria,5211.61,29
3575,Marketing,8931.34,56
3576,TI,12992.37,56
3577,Diretoria,5576.27,30
3578,Vendas,6388.8,54
3579,Marketing,12245.6,30
3580,Diretoria,14617.5,65
3581,Marketing,3272.83,21
3582,RH,4368.75,37
3583,Marketing,12108.88,36
3584,Vendas,5917.75,63
3585,TI,4882.79,31
3586,RH,8557.66,44
3587,Diretoria,6320.57,45
3588,Diretoria,7354.46,32
3589,RH,8375.32,48
3590,Engenharia,4394.71,27
3591,Vendas,9233.88,25
3592,RH,8176.57,22
3593,TI,12016.76,55
3594,Engenharia,11374.28,47
3595,Marketing,9689.1,62
3596,Vendas,9687.03,53
3597,Engenharia,13964.15,27
3598,Engenharia,10258.16,48
3599,RH,14592.86,46
3600,Vendas,4439.79,27
3601,Engenharia,7157.57,22
3602,Engenharia,12702.51,32
3603,Diretoria,13972.92,37
3604,Marketing,7600.35,27
3605,RH,8724.2,42
3606,Vendas,11929.44,22
3607,TI,10356.05,29
3608,TI,3287.77,53
3609,Diretoria,11522.39,29
3610,TI,14341.58,37
3611,TI,13467.58,52
3612,Engenharia,12087.89,58
3613,Vendas,7683.44,45
3614,Vendas,3355.26,55
3615,Diretoria,6476.0,42
3616,Vendas,13040.41,23
3617,Marketing,4728.86,45
3618,Engenharia,12920.96,45
3619,Diretoria,5782.11,65
3620,RH,6208.61,28
3621,Engenharia,14645.51,20
3622,Vendas,11807.89,43
3623,RH,3410.86,35
3624,Vendas,3009.56,41
3625,RH,11429.7,32
3626,TI,13502.74,32
3627,Diretoria,11447.87,22
3628,RH,10017.89,59
3629,TI,10080.69,38
3630,Vendas,13246.82,62
3631,Vendas,12954.67,26
3632,TI,13244.93,47
3633,RH,6463.44,47
3634,Engenharia,3486.46,50
3635,Diretoria,12507.3,25
3636,Diretoria,14762.93,49
3637,RH,14778.6,36
3638,Vendas,12075.68,20
3639,TI,5781.32,39
3640,TI,7762.96,48
3641,Vendas,6009.22,27
3642,Diretoria,5909.86,25
3643,Engenharia,10123.74,49
3644,RH,13150.97,49
3645,TI,8068.09,43
3646,RH,3128.95,25
3647,RH,13299.03,61
3648,RH,5166.92,32
3649,Marketing,12607.5,26
3650,RH,8334.54,54
3651,Engenharia,11659.44,41
3652,TI,13744.49,40
3653,Vendas,5427.07,60
3654,Marketing,13128.95,64
3655,Engenharia,3753.24,35
3656,Diretoria,7691.89,55
3657,Engenharia,4709.55,29
3658,TI,7628.66,33
3659,Marketing,4780.38,41
3660,Diretoria,10175.98,29
3661,TI,4830.58,62
3662,RH,10700.62,64
3663,Diretoria,14091.04,24
3664,Marketing,6959.93,34
3665,RH,12541.89,29
3666,Diretoria,11120.22,42
3667,RH,6568.68,42
3668,Vendas,12928.19,55
3669,TI,14538.1,41
3670,Diretoria,13904.26,55
3671,Marketing,14694.01,46
3672,Engenharia,11174.18,47
3673,Marketing,13077.33,36
3674,Diretoria,14960.32,61
3675,Marketing,8089.0,33
3676,TI,3726.82,28
3677,TI,3212.21,43
3678,Vendas,12435.74,24
3679,Diretoria,13152.47,65
3680,TI,10618.81,51
3681,Diretoria,11978.32,49
3682,RH,5536.19,33
3683,TI,3021.82,46
3684,Diretoria,9105.94,31
3685,Diretoria,7177.63,22
3686,Diretoria,7907.82,46
3687,Marketing,11668.73,53
3688,RH,7028.13,54
3689,Diretoria,7489.5,65
3690,Marketing,9518.6,29
3691,TI,11644.85,34
3692,Engenharia,6804.78,26
3693,Engenharia,9239.15,57
3694,Diretoria,7976.54,47
3695,Engenharia,4474.25,39
3696,Engenharia,7316.23,43
3697,Diretoria,6044.19,63
3698,Marketing,6757.14,46
3699,Diretoria,13522.55,20
3700,Marketing,9974.55,39
3701,Engenharia,7265.15,46
3702,Marketing,14254.83,26
3703,Vendas,14196.44,29
3704,RH,11652.21,23
3705,Vendas,10711.55,36
3706,Vendas,13621.24,63
3707,Marketing,6561.32,37
3708,Diretoria,5752.47,56
3709,RH,8816.23,43
3710,Marketing,4907.88,48
3711,TI,3117.43,62
3712,Vendas,4031.91,50
3713,Marketing,9760.3,32
3714,Vendas,10439.72,43
3715,RH,11971.13,25
3716,Diretoria,8907.65,62
3717,TI,13962.93,45
3718,Engenharia,7943.63,53
3719,Vendas,6176.28,60
3720,Vendas,13660.5,43
3721,Vendas,5924.7,35
3722,Diretoria,12927.94,64
3723,Engenharia,5746.55,33
3724,Diretoria,5413.49,55
3725,Engenharia,11006.51,38
3726,RH,5132.12,54
3727,RH,12318.86,36
3728,TI,11139.81,64
3729,Marketing,6878.47,63
3730,Marketing,5988.27,31
3731,Diretoria,11157.57,31
3732,Diretoria,3635.4,30
3733,Diretoria,7124.2,23
3734,Diretoria,9431.37,27
3735,Diretoria,13250.01,62
3736,TI,6428.22,39
3737,Vendas,3667.66,51
3738,Marketing,6224.03,29
3739,Diretoria,7438.32,57
3740,Marketing,3761.43,31
3741,Marketing,6697.31,50
3742,TI,13651.09,40
3743,TI,13921.72,63
3744,Vendas,6155.36,51
3745,Vendas,14568.26,33
3746,Diretoria,9202.11,58
3747,Diretoria,13809.68,44
3748,RH,10091.31,50
3749,Diretoria,13203.79,55
3750,TI,7245.67,43
3751,Engenharia,4051.11,46
3752,RH,10139.25,24
3753,RH,11619.92,46
3754,Vendas,3467.71,43
3755,Diretoria,14029.13,26
3756,Engenharia,14169.26,48
3757,TI,10675.55,34
3758,Vendas,13064.47,63
3759,Vendas,13149.45,51
3760,Marketing,4200.29,62
3761,Marketing,8818.62,51
3762,Diretoria,5496.3,29
3763,Diretoria,6799.91,36
3764,TI,9813.04,31
3765,Marketing,13735.06,28
3766,Diretoria,4187.7,49
3767,Vendas,14722.93,52
3768,Engenharia,6943.97,25
3769,Vendas,4950.28,47
3770,TI,9497.87,59
3771,Diretoria,7476.01,25
3772,Vendas,6775.24,24
3773,Diretoria,14477.82,38
3774,Marketing,6420.21,33
3775,TI,12671.55,33
3776,RH,5716.79,52
3777,Vendas,5309.05,25
3778,Diretoria,3175.41,57
3779,Engenharia,11159.51,48
3780,Marketing,11214.76,26
3781,Diretoria,6895.33,44
3782,Vendas,12713.01,53
3783,Marketing,8758.0,22
3784,TI,14741.58,42
3785,Engenharia,9268.36,39
3786,TI,10599.48,64
3787,Diretoria,7353.95,52
3788,Marketing,8990.63,48
3789,RH,6157.94,20
3790,Marketing,13725.47,33
3791,TI,13382.16,58
3792,Vendas,9605.56,20
3793,RH,5271.94,23
3794,Diretoria,14459.07,54
3795,Diretoria,7180.02,56
3796,Diretoria,4438.02,22
3797,RH,13256.32,38
3798,TI,12598.05,38
3799,Diretoria,12310.73,36
3800,TI,8582.52,36
3801,Engenharia,8106.88,64
3802,Engenharia,10541.74,62
3803,RH,11394.17,42
3804,RH,10182.7,47
3805,RH,11701.92,26
3806,Marketing,6748.07,35
3807,RH,9857.33,52
3808,Diretoria,3582.79,24
3809,Vendas,4102.34,58
3810,Diretoria,10276.59,29
3811,Vendas,10796.41,61
3812,Diretoria,14482.39,58
3813,Engenharia,3149.61,25
3814,TI,4407.01,26
3815,TI,12843.2,25
3816,Diretoria,5879.86,62
3817,RH,14743.23,33
3818,Vendas,7239.47,54
3819,RH,4895.55,51
3820,Marketing,5741.7,61
3821,RH,11315.6,29
3822,RH,9811.93,32
3823,RH,9391.6,56
3824,Marketing,13812.43,45
3825,Marketing,12158.21,43
3826,Vendas,3405.79,30
3827,Diretoria,3953.54,27
3828,Marketing,9320.69,49
3829,Vendas,13011.87,41
3830,Diretoria,13950.05,36
3831,RH,9185.49,24
3832,Vendas,7206.61,58
3833,Engenharia,14152.59,29
3834,Engenharia,9252.79,43
3835,Vendas,9107.03,38
3836,Vendas,5086.75,44
3837,Marketing,4217.18,59
3838,Diretoria,14398.51,60
3839,Engenharia,6369.43,65
3840,Engenharia,3371.82,46
3841,Vendas,7523.16,61
3842,Engenharia,9648.44,53
3843,TI,8451.19,24
3844,Engenharia,8961.45,46
3845,Vendas,7706.62,42
3846,Diretoria,4403.97,50
3847,RH,8567.38,40
3848,Diretoria,3316.4,38
3849,Vendas,12086.77,20
3850,Diretoria,4537.04,47
3851,TI,9522.98,39
3852,Engenharia,4424.25,21
3853,TI,9244.13,57
3854,Marketing,13486.13,46
3855,RH,8602.17,61
3856,RH,12913.74,60
3857,Marketing,10328.73,21
3858,TI,9046.38,24
3859,TI,13720.62,54
3860,TI,10593.02,23
3861,TI,9218.28,29
3862,Diretoria,3637.6,59
3863,Engenharia,3124.93,58
3864,Vendas,14334.62,22
3865,Diretoria,6609.78,24
3866,RH,6840.81,36
3867,RH,9336.05,60
3868,Diretoria,5592.12,64
3869,Marketing,13252.16,48
3870,RH,8335.91,56
3871,Vendas,13438.92,38
3872,Diretoria,3221.86,63
3873,Diretoria,5933.34,22
3874,Engenharia,10014.87,60
3875,Marketing,13146.42,65
3876,Marketing,3310.93,42
3877,Engenharia,14343.82,24
3878,RH,5638.15,24
3879,TI,14773.51,55
3880,Engenharia,10144.6,41
3881,Engenharia,8179.81,34
3882,Diretoria,8764.96,55
3883,Diretoria,4918.99,36
3884,Vendas,9872.63,47
3885,Diretoria,7104.71,39
3886,Vendas,6741.61,34
3887,Vendas,14621.03,21
3888,Engenharia,8244.36,42
3889,Engenharia,9909.45,58
3890,TI,8943.86,33
3891,Vendas,11980.46,30
3892,RH,12681.98,27
3893,Vendas,12234.66,23
3894,Diretoria,9621.28,36
3895,RH,6175.03,65
3896,Diretoria,4123.59,20
3897,TI,4665.81,43
3898,Diretoria,7925.26,55
3899,Marketing,8874.61,49
3900,Diretoria,12134.46,39
3901,TI,8429.58,22
3902,Marketing,5313.52,52
3903,Vendas,8689.35,25
3904,Engenharia,3418.65,28
3905,TI,6287.43,33
3906,RH,6120.49,63
3907,Diretoria,8720.86,65
3908,Vendas,5526.13,56
3909,Diretoria,9783.85,65
3910,Engenharia,9744.39,28
3911,TI,4637.25,44
3912,Vendas,4807.66,24
3913,RH,3777.35,35
3914,RH,13396.86,44
3915,Vendas,9005.52,35
3916,Diretoria,5047.44,38
3917,Marketing,10664.89,22
3918,Engenharia,13774.38,25
3919,Diretoria,14321.81,49
3920,TI,10964.39,23
3921,Marketing,14198.45,65
3922,TI,11841.76,38
3923,RH,8195.34,49
3924,Engenharia,10755.15,25
3925,TI,13726.33,20
3926,RH,13575.54,64
3927,Diretoria,6989.03,50
3928,Vendas,6431.5,59
3929,TI,5384.45,38
3930,Marketing,13386.69,51
3931,Marketing,5607.33,20
3932,TI,9166.92,26
3933,Diretoria,14326.75,57
3934,RH,6779.67,57
3935,Engenharia,12271.72,62
3936,Marketing,7722.7,45
3937,TI,5204.49,30
3938,Vendas,3079.03,51
3939,RH,4246.47,41
3940,Engenharia,11993.03,33
3941,Vendas,14731.57,49
3942,RH,11368.38,49
3943,Diretoria,9927.38,48
3944,TI,3135.66,65
3945,TI,6052.01,21
3946,RH,8870.56,22
3947,TI,8258.21,30
3948,Vendas,14269.72,44
3949,Diretoria,7479.47,34
3950,RH,3080.72,57
3951,Diretoria,11778.12,44
3952,Engenharia,4604.98,34
3953,RH,8153.84,33
3954,Engenharia,5911.48,49
3955,Engenharia,13114.65,36
3956,TI,6770.21,54
3957,Engenharia,8883.22,40
3958,Engenharia,4835.72,55
3959,Vendas,14517.43,49
3960,RH,12285.82,42
3961,Diretoria,6179.16,50
3962,Engenharia,6614.62,26
3963,TI,14435.36,59
3964,Vendas,3862.08,58
3965,Diretoria,4374.16,28
3966,Diretoria,11166.8,21
3967,Marketing,6109.38,33
3968,Diretoria,4557.64,63
3969,Marketing,14696.09,59
3970,Diretoria,11604.06,41
3971,Engenharia,7933.89,43
3972,Marketing,13264.22,59
3973,Engenharia,3600.89,60
3974,Diretoria,11092.79,33
3975,RH,3590.02,55
3976,Diretoria,11917.55,23
3977,Vendas,10481.2,30
3978,Engenharia,7243.74,62
3979,RH,7878.47,32
3980,Engenharia,9941.04,30
3981,Vendas,9578.81,50
3982,TI,4094.58,49
3983,Marketing,7199.63,37
3984,Vendas,5580.6,54
3985,Marketing,10875.45,54
3986,RH,7418.53,26
3987,Marketing,3365.6,52
3988,Vendas,6824.81,65
3989,RH,13332.99,53
3990,Marketing,14328.23,29
3991,Diretoria,9124.44,26
3992,TI,9664.37,39
3993,Vendas,10679.18,33
3994,Engenharia,3022.32,60
3995,RH,4670.6,61
3996,Diretoria,11493.09,58
3997,Vendas,5317.31,36
3998,Marketing,4557.02,31
3999,Marketing,8936.11,42
4000,Marketing,4534.11,24
4001,RH,6185.87,27
4002,Vendas,5105.09,24
4003,RH,11902.4,34
4004,Marketing,14036.46,41
4005,Marketing,11104.58,59
4006,Diretoria,4499.8,27
4007,Engenharia,5569.06,63
4008,RH,3272.53,34
4009,RH,8534.51,55
4010,Marketing,11576.11,21
4011,Marketing,13166.51,46
4012,TI,7117.85,27
4013,Diretoria,4888.52,20
4014,Engenharia,3275.96,61
4015,TI,9432.79,46
4016,RH,4624.8,60
4017,Engenharia,11552.66,24
4018,Diretoria,11674.16,49
4019,Vendas,12680.98,59
4020,Marketing,14263.7,21
4021,Engenharia,14873.72,48
4022,RH,6844.49,51
4023,Diretoria,6321.49,30
4024,Engenharia,12393.73,32
4025,RH,5135.73,60
4026,Marketing,13152.56,62
4027,Engenharia,10240.91,24
4028,TI,12696.02,60
4029,Vendas,6880.19,25
4030,Diretoria,14185.33,30
4031,Diretoria,4516.25,43
4032,Vendas,11829.98,65
4033,Diretoria,5181.32,56
4034,Diretoria,12749.26,26
4035,Engenharia,6258.41,45
4036,Diretoria,5835.94,48
4037,Vendas,11298.49,42
4038,Engenharia,3215.43,58
4039,TI,14533.58,29
4040,Engenharia,6463.61,36
4041,Diretoria,9307.05,47
4042,RH,6170.29,56
4043,Vendas,10735.46,63
4044,TI,13634.64,30
4045,Marketing,12375.29,32
4046,Engenharia,4579.21,58
4047,Marketing,11147.71,51
4048,Vendas,6572.23,29
4049,TI,9284.24,31
4050,RH,13669.85,53
4051,Vendas,6902.03,63
4052,RH,8899.09,54
4053,Diretoria,5118.58,53
4054,Marketing,5213.99,36
4055,RH,4252.6,43
4056,Marketing,6115.19,65
4057,Engenharia,14195.04,24
4058,Diretoria,6752.65,21
4059,Marketing,7909.86,39
4060,Engenharia,7094.28,42
4061,TI,13736.41,40
4062,Diretoria,8707.06,47
4063,Vendas,6529.19,44
4064,Diretoria,3268.69,42
4065,Diretoria,12150.01,27
4066,Diretoria,11355.08,25
4067,Marketing,5471.07,57
4068,Diretoria,4917.02,24
4069,Vendas,6930.37,59
4070,Engenharia,5211.91,48
4071,Marketing,7912.32,41
4072,Marketing,7826.35,65
4073,Vendas,13055.44,53
4074,Marketing,4221.17,37
4075,RH,5867.49,32
4076,Marketing,5656.36,38
4077,TI,11776.43,59
4078,TI,8625.84,54
4079,TI,10563.43,34
4080,RH,11642.15,38
4081,Diretoria,14416.08,54
4082,Diretoria,8365.17,59
4083,Vendas,7059.58,29
4084,RH,4689.28,41
4085,Diretoria,12900.8,43
4086,Marketing,9218.81,38
4087,Marketing,4014.26,28
4088,Engenharia,10462.77,32
4089,TI,3593.35,35
4090,Marketing,14117.59,21
4091,Marketing,14779.57,51
4092,Engenharia,7024.22,46
4093,RH,9421.71,21
4094,TI,12563.15,61
4095,Marketing,14922.82,50
4096,Vendas,8138.06,21
4097,Marketing,13383.04,58
4098,RH,7678.29,39
4099,Diretoria,10968.62,27
4100,RH,3185.44,55
4101,Vendas,11774.17,55
4102,Engenharia,3780.79,30
4103,Marketing,8923.8,32
4104,Vendas,12003.16,30
4105,Engenharia,10981.43,53
4106,Vendas,11475.1,37
4107,Vendas,10391.52,59
4108,Diretoria,14874.84,61
4109,RH,6460.86,61
4110,Diretoria,12822.37,31
4111,Diretoria,9371.32,62
4112,Vendas,6658.3,32
4113,Engenharia,5535.33,48
4114,Engenharia,14460.61,24
4115,Marketing,11672.4,33
4116,Engenharia,5860.78,55
4117,Diretoria,6638.26,20
4118,Engenharia,8718.7,55
4119,Vendas,11325.49,21
4120,TI,11662.85,37
4121,Vendas,7934.58,21
4122,Diretoria,3145.21,34
4123,TI,11616.13,59
4124,Vendas,10009.59,47
4125,Engenharia,4753.1,51
4126,Diretoria,11746.84,26
4127,Diretoria,10932.53,35
4128,Diretoria,6759.17,61
4129,RH,10197.9,26
4130,Diretoria,3870.4,55
4131,Marketing,7562.18,39
4132,Diretoria,8386.99,22
4133,RH,12240.7,54
4134,Vendas,6750.55,29
4135,TI,7548.54,60
4136,TI,6481.8,58
4137,TI,10946.18,62
4138,TI,13134.11,23
4139,Vendas,10648.95,47
4140,Engenharia,13671.49,60
4141,Engenharia,9505.27,41
4142,TI,14836.84,29
4143,Marketing,12610.63,54
4144,Marketing,10554.74,64
4145,Engenharia,5324.29,42
4146,Marketing,11683.46,30
4147,Diretoria,10443.74,38
4148,Engenharia,7189.03,47
4149,Vendas,3478.4,30
4150,TI,14461.15,25
4151,Diretoria,10649.3,23
4152,Vendas,14799.58,34
4153,Engenharia,6322.08,60
4154,RH,5765.16,58
4155,RH,6493.49,50
4156,Vendas,5348.06,40
4157,Diretoria,9565.96,32
4158,Vendas,6471.92,63
4159,Vendas,6159.81,62
4160,RH,8935.53,52
4161,RH,3788.88,34
4162,Diretoria,12867.59,24
4163,TI,5417.2,38
4164,RH,3291.75,55
4165,TI,4959.49,42
4166,Diretoria,12051.37,55
4167,Engenharia,12526.68,41
4168,TI,14804.9,65
4169,RH,5728.61,38
4170,Engenharia,13147.81,32
4171,RH,3472.36,37
4172,Marketing,12878.61,55
4173,Marketing,4900.15,25
4174,RH,10418.59,39
4175,Vendas,9545.17,25
4176,Engenharia,4270.46,62
4177,Marketing,5831.56,57
4178,Engenharia,11594.61,21
4179,RH,11294.09,54
4180,RH,5704.38,41
4181,RH,8588.58,55
4182,Vendas,6861.33,56
4183,TI,9455.35,38
4184,RH,14458.96,48
4185,TI,7576.17,62
4186,Vendas,5264.59,44
4187,Vendas,11575.24,56
4188,Engenharia,10103.35,64
4189,TI,8171.04,64
4190,TI,9529.55,65
4191,TI,8547.34,55
4192,Engenharia,11116.02,65
4193,Engenharia,10029.51,35
4194,RH,10687.29,36
4195,TI,9761.09,63
4196,Diretoria,6615.75,21
4197,Vendas,9415.03,54
4198,Vendas,11639.41,26
4199,Engenharia,13531.52,29
4200,Engenharia,4527.16,32
4201,RH,9098.75,48
4202,Vendas,3481.62,56
4203,RH,10282.54,36
4204,Vendas,3851.34,58
4205,TI,6890.32,25
4206,Vendas,14194.38,40
4207,Marketing,9005.69,52
4208,TI,5997.98,31
4209,Marketing,6745.04,35
4210,Marketing,9723.29,51
4211,Marketing,8283.83,21
4212,Vendas,12548.83,35
4213,Vendas,6603.61,32
4214,Engenharia,5852.08,41
4215,Vendas,5674.74,27
4216,Engenharia,9877.85,22
4217,Marketing,13342.83,54
4218,Engenharia,13706.62,47
4219,Vendas,12764.35,31
4220,RH,9672.78,53
4221,RH,10923.11,50
4222,Engenharia,11536.03,55
4223,Diretoria,7166.17,40
4224,Marketing,5826.22,58
4225,Marketing,7670.01,39
4226,TI,3156.34,44
4227,TI,10650.86,50
4228,RH,5934.31,31
4229,TI,14049.83,57
4230,Engenharia,8425.56,49
4231,TI,8787.43,53
4232,Marketing,3920.93,54
4233,Vendas,3114.76,46
4234,Diretoria,14921.68,27
4235,Diretoria,13965.47,44
4236,RH,8532.62,29
4237,RH,5097.0,56
4238,Engenharia,9362.56,51
4239,Diretoria,10281.7,56
4240,TI,14183.81,64
4241,Vendas,14248.03,24
4242,RH,9154.52,63
4243,Vendas,10390.7,55
4244,RH,3232.68,31
4245,Marketing,13934.26,28
4246,Vendas,13997.96,48
4247,Diretoria,7996.42,45
4248,RH,8923.6,30
4249,Engenharia,4007.06,55
4250,Vendas,14399.31,29
4251,Marketing,9018.1,59
4252,RH,9306.41,58
4253,TI,3353.33,52
4254,RH,14727.08,62
4255,Diretoria,11095.69,49
4256,Engenharia,4045.87,39
4257,Marketing,6255.31,46
4258,Marketing,7785.35,59
4259,Diretoria,6862.74,30
4260,TI,8046.85,53
4261,Engenharia,6121.28,29
4262,Marketing,13371.34,35
4263,Vendas,6465.69,45
4264,TI,12070.91,30
4265,TI,6008.67,33
4266,Vendas,5835.4,45
4267,Vendas,5476.64,49
4268,Engenharia,4637.62,34
4269,Engenharia,5296.53,65
4270,Engenharia,8920.08,42
4271,Diretoria,6142.4,43
4272,Engenharia,12765.83,47
4273,Diretoria,4313.79,37
4274,Vendas,10020.29,50
4275,Diretoria,6848.71,46
4276,Vendas,3619.94,36
4277,RH,4902.65,51
4278,Diretoria,3605.2,29
4279,TI,5347.6,30
4280,RH,13198.06,55
4281,Engenharia,10512.03,48
4282,Marketing,13465.83,36
4283,Engenharia,10144.23,21
4284,Engenharia,5052.0,26
4285,Engenharia,5349.67,43
4286,Marketing,7360.8,40
4287,Marketing,14580.54,28
4288,Vendas,12850.43,21
4289,Engenharia,6119.48,23
4290,Marketing,3373.58,35
4291,Vendas,13567.96,52
4292,Marketing,8032.94,51
4293,Diretoria,8131.55,63
4294,Vendas,10589.12,61
4295,RH,11164.13,53
4296,Engenharia,12629.22,60
4297,RH,3852.86,60
4298,Vendas,13481.51,41
4299,Diretoria,9078.94,23
4300,Diretoria,13241.05,37
4301,TI,8941.51,43
4302,Marketing,14476.17,49
4303,TI,9381.0,20
4304,TI,9988.0,21
4305,TI,8367.78,26
4306,TI,7886.74,24
4307,Vendas,10566.91,50
4308,RH,7147.9,42
4309,TI,12963.49,57
4310,Marketing,4809.31,64
4311,TI,4273.53,25
4312,Marketing,13647.59,41
4313,Diretoria,5391.25,65
4314,Engenharia,7914.3,29
4315,Diretoria,7059.41,44
4316,Engenharia,3688.77,24
4317,RH,10157.36,23
4318,Engenharia,14198.29,22
4319,Vendas,3675.21,52
4320,Diretoria,9893.21,50
4321,Marketing,6206.53,27
4322,Vendas,6015.81,25
4323,Vendas,10926.07,34
4324,Marketing,6032.97,40
4325,Engenharia,8715.45,24
4326,Vendas,14677.59,61
4327,TI,12221.58,38
4328,TI,10906.5,42
4329,TI,10365.23,23
4330,Engenharia,6936.79,53
4331,Vendas,11240.44,47
4332,Vendas,13352.76,55
4333,Diretoria,8621.46,44
4334,Diretoria,6773.86,25
4335,TI,12307.96,39
4336,TI,3148.27,63
4337,RH,6602.89,62
4338,RH,4258.91,64
4339,RH,14477.19,57
4340,TI,6141.88,29
4341,RH,14457.31,57
4342,Diretoria,10094.82,37
4343,Marketing,6040.58,30
4344,Engenharia,8379.99,30
4345,Marketing,12825.61,38
4346,RH,5183.43,27
4347,Engenharia,5269.97,56
4348,TI,9793.54,40
4349,Vendas,10652.16,51
4350,Vendas,8595.23,40
4351,Vendas,8134.13,20
4352,TI,10076.87,50
4353,Vendas,8136.29,27
4354,TI,8425.93,20
4355,Diretoria,10943.57,46
4356,Engenharia,9370.51,38
4357,RH,10656.65,33
4358,RH,9191.7,54
4359,TI,13293.9,59
4360,Vendas,5111.44,23
4361,Vendas,4641.1,32
4362,Engenharia,13326.09,61
4363,Diretoria,12241.94,29
4364,Marketing,4788.15,42
4365,Engenharia,5089.15,28
4366,Vendas,10768.49,41
4367,Marketing,11572.99,33
4368,RH,9103.92,34
4369,Marketing,12506.15,37
4370,Engenharia,14465.13,37
4371,Marketing,10493.36,55
4372,Marketing,4120.82,46
4373,Marketing,11077.17,27
4374,RH,14330.62,61
4375,RH,5856.88,64
4376,Marketing,13101.71,57
4377,TI,11951.6,20
4378,RH,14890.82,46
4379,Diretoria,10730.25,23
4380,RH,12924.88,53
4381,Diretoria,14586.51,45
4382,Marketing,12705.84,20
4383,Diretoria,10572.25,50
4384,RH,6307.52,50
4385,Engenharia,13712.48,54
4386,Diretoria,4346.82,47
4387,RH,5340.9,40
4388,TI,11163.5,44
4389,RH,6559.41,36
4390,Marketing,3137.49,34
4391,TI,4150.53,62
4392,Diretoria,6026.86,43
4393,TI,9839.8,40
4394,TI,13953.59,43
4395,RH,9574.66,39
4396,TI,12345.88,48
4397,RH,14328.23,41
4398,Engenharia,12066.08,25
4399,Vendas,12297.21,54
4400,TI,10541.97,60
4401,Engenharia,8318.37,47
4402,TI,4433.59,40
4403,TI,10565.13,22
4404,Vendas,11749.54,60
4405,Vendas,9730.77,62
4406,Vendas,5770.3,30
4407,Vendas,14668.95,47
4408,Diretoria,12473.35,51
4409,TI,7457.81,52
4410,Vendas,4638.46,51
4411,Diretoria,12343.28,38
4412,RH,6489.66,48
4413,TI,12041.15,50
4414,Vendas,14939.32,61
4415,Marketing,5435.99,40
4416,Vendas,4249.95,34
4417,Diretoria,13174.37,50
4418,Marketing,8573.96,33
4419,TI,10374.81,23
4420,Diretoria,12405.59,44
4421,TI,12556.58,31
4422,TI,10796.33,60
4423,RH,12449.6,54
4424,Vendas,14697.74,47
4425,Marketing,10664.07,60
4426,RH,3710.62,44
4427,Diretoria,7958.67,48
4428,TI,10200.87,25
4429,Diretoria,9880.43,43
4430,Engenharia,11660.41,27
4431,Vendas,5274.07,58
4432,RH,3635.76,54
4433,Marketing,8472.14,51
4434,Engenharia,13169.92,34
4435,Marketing,10830.34,36
4436,Engenharia,4779.5,61
4437,Vendas,14420.19,47
4438,TI,3372.45,26
4439,RH,5695.87,65
4440,TI,8728.83,21
4441,TI,6141.32,56
4442,RH,11657.36,46
4443,Engenharia,6249.3,25
4444,RH,10309.46,53
4445,Marketing,7743.76,51
4446,RH,12675.79,55
4447,TI,4621.99,21
4448,TI,6382.37,63
4449,TI,8587.53,44
4450,RH,9050.3,38
4451,Marketing,6760.24,24
4452,Diretoria,11592.22,29
4453,Marketing,13964.08,53
4454,Engenharia,11493.49,60
4455,Engenharia,8047.34,53
4456,Vendas,14890.39,48
4457,Engenharia,7815.79,27
4458,Diretoria,11959.76,23
4459,Marketing,8894.3,38
4460,TI,14429.73,53
4461,Engenharia,14479.61,32
4462,RH,9558.48,54
4463,Vendas,11638.06,64
4464,Engenharia,14875.49,24
4465,Diretoria,10478.65,65
4466,Diretoria,10453.84,37
4467,Marketing,9566.37,64
4468,Vendas,8852.61,55
4469,TI,13525.07,56
4470,Diretoria,8868.07,20
4471,Marketing,14846.21,51
4472,Marketing,11503.6,42
4473,Vendas,10365.64,48
4474,TI,7112.59,42
4475,RH,7583.27,45
4476,Diretoria,12508.78,35
4477,RH,11116.12,35
4478,Vendas,10736.04,64
4479,Vendas,5875.2,40
4480,Engenharia,5219.71,62
4481,Engenharia,5179.31,53
4482,RH,10452.95,40
4483,Marketing,7894.62,30
4484,Vendas,12110.9,63
4485,Engenharia,6940.39,38
4486,Vendas,5858.86,44
4487,TI,6194.54,46
4488,Engenharia,9173.21,34
4489,TI,10073.49,49
4490,Vendas,6762.16,41
4491,Diretoria,13881.78,41
4492,TI,12750.93,61
4493,TI,5976.71,32
4494,Diretoria,13096.89,44
4495,RH,9169.89,57
4496,Vendas,14978.51,27
4497,Engenharia,14554.1,24
4498,RH,13794.36,35
4499,Engenharia,5172.83,42
4500,Engenharia,7952.4,21
4501,Vendas,5991.92,63
4502,TI,11066.7,44
4503,TI,14313.72,26
4504,TI,12369.92,58
4505,Diretoria,10229.38,25
4506,Diretoria,4718.73,54
4507,Engenharia,5863.81,58
4508,Vendas,11134.34,59
4509,RH,7670.47,49
4510,Vendas,13684.18,30
4511,Engenharia,3320.25,45
4512,Vendas,5450.95,63
4513,TI,7324.59,58
4514,Vendas,5301.29,65
4515,TI,7340.76,55
